Series ID,Year,Period,Label,Value
LNS11300009,2017,M05,2017 May,66.2
LNS11300009,2017,M06,2017 Jun,66.2
LNS11300009,2017,M07,2017 Jul,66.5
LNS11300009,2017,M08,2017 Aug,65.9
LNS11300009,2017,M09,2017 Sep,66.4
LNS11300009,2017,M10,2017 Oct,65.5
LNS11300009,2017,M11,2017 Nov,65.5
LNS11300009,2017,M12,2017 Dec,65.7
LNS11300009,2018,M01,2018 Jan,65.8
LNS11300009,2018,M02,2018 Feb,66.1
LNS11300009,2018,M03,2018 Mar,65.8
LNS11300009,2018,M04,2018 Apr,66.5
LNS11300009,2018,M05,2018 May,66.4
LNS11300009,2018,M06,2018 Jun,66.6
LNS11300009,2018,M07,2018 Jul,66.9
LNS11300009,2018,M08,2018 Aug,65.9
LNS11300009,2018,M09,2018 Sep,66.0
LNS11300009,2018,M10,2018 Oct,66.1
LNS11300009,2018,M11,2018 Nov,66.7
LNS11300009,2018,M12,2018 Dec,67.0
LNS11300009,2019,M01,2019 Jan,67.2
LNS11300009,2019,M02,2019 Feb,66.4
LNS11300009,2019,M03,2019 Mar,66.9
LNS11300009,2019,M04,2019 Apr,65.9
LNS11300009,2019,M05,2019 May,66.3
LNS11300009,2019,M06,2019 Jun,66.4
LNS11300009,2019,M07,2019 Jul,66.6
LNS11300009,2019,M08,2019 Aug,66.7
LNS11300009,2019,M09,2019 Sep,67.0
LNS11300009,2019,M10,2019 Oct,67.3
LNS11300009,2019,M11,2019 Nov,67.5
LNS11300009,2019,M12,2019 Dec,67.1
LNS11300009,2020,M01,2020 Jan,67.9
LNS11300009,2020,M02,2020 Feb,67.8
LNS11300009,2020,M03,2020 Mar,67.0
LNS11300009,2020,M04,2020 Apr,63.1
LNS11300009,2020,M05,2020 May,64.2
LNS11300009,2020,M06,2020 Jun,65.2
LNS11300009,2020,M07,2020 Jul,64.9
LNS11300009,2020,M08,2020 Aug,65.1
LNS11300009,2020,M09,2020 Sep,65.0
LNS11300009,2020,M10,2020 Oct,65.7
LNS11300009,2020,M11,2020 Nov,65.6
LNS11300009,2020,M12,2020 Dec,65.5
LNS11300009,2021,M01,2021 Jan,64.9
LNS11300009,2021,M02,2021 Feb,65.4
LNS11300009,2021,M03,2021 Mar,65.3
LNS11300009,2021,M04,2021 Apr,65.2
LNS11300009,2021,M05,2021 May,65.0
LNS11300009,2021,M06,2021 Jun,65.3
LNS11300009,2021,M07,2021 Jul,65.7
LNS11300009,2021,M08,2021 Aug,65.4
LNS11300009,2021,M09,2021 Sep,65.7
LNS11300009,2021,M10,2021 Oct,65.8
LNS11300009,2021,M11,2021 Nov,66.5
LNS11300009,2021,M12,2021 Dec,66.1
LNS11300009,2022,M01,2022 Jan,66.3
LNS11300009,2022,M02,2022 Feb,66.5
LNS11300009,2022,M03,2022 Mar,66.3
LNS11300009,2022,M04,2022 Apr,66.0
LNS11300009,2022,M05,2022 May,66.3
LNS11300009,2022,M06,2022 Jun,66.5
LNS11300009,2022,M07,2022 Jul,65.7
LNS11300009,2022,M08,2022 Aug,66.8
LNS11300009,2022,M09,2022 Sep,66.2
LNS11300009,2022,M10,2022 Oct,66.3
LNS11300009,2022,M11,2022 Nov,65.9
LNS11300009,2022,M12,2022 Dec,66.5
LNS11300009,2023,M01,2023 Jan,66.3
LNS11300009,2023,M02,2023 Feb,66.9
LNS11300009,2023,M03,2023 Mar,66.7
LNS11300009,2023,M04,2023 Apr,66.7
LNS11300009,2023,M05,2023 May,66.7
LNS11300009,2023,M06,2023 Jun,67.3
LNS11300009,2023,M07,2023 Jul,67.3
LNS11300009,2023,M08,2023 Aug,67.1
LNS11300009,2023,M09,2023 Sep,67.3
LNS11300009,2023,M10,2023 Oct,67.1
LNS11300009,2023,M11,2023 Nov,67.1
LNS11300009,2023,M12,2023 Dec,66.8
LNS11300009,2024,M01,2024 Jan,66.8
LNS11300009,2024,M02,2024 Feb,67.1
LNS11300009,2024,M03,2024 Mar,66.8
LNS11300009,2024,M04,2024 Apr,67.3
LNS11300009,2024,M05,2024 May,67.2
LNS11300009,2024,M06,2024 Jun,67.5
LNS11300009,2024,M07,2024 Jul,67.3
LNS11300009,2024,M08,2024 Aug,67.8
LNS11300009,2024,M09,2024 Sep,67.4
LNS11300009,2024,M10,2024 Oct,67.0
LNS11300009,2024,M11,2024 Nov,66.9
LNS11300009,2024,M12,2024 Dec,67.7
LNS11300009,2025,M01,2025 Jan,66.8
LNS11300009,2025,M02,2025 Feb,66.9
LNS11300009,2025,M03,2025 Mar,67.2
LNS11300009,2025,M04,2025 Apr,67.2
LNS11300009,2025,M05,2025 May,67.1
LNS11300009,2025,M06,2025 Jun,66.8
LNS11300009,2025,M07,2025 Jul,67.0
LNS11300009,2025,M08,2025 Aug,67.0
LNS11300009,2025,M09,2025 Sep,67.3
LNS11300009,2025,M10,2025 Oct,-
LNS11300009,2025,M11,2025 Nov,67.4
LNS11300009,2025,M12,2025 Dec,67.2
